timestamp,open,high,low,close,volume,quote_volume
2026-03-02 19:10:00,68774.52,68774.52,68656.23,68656.24,8.16421,560984.026995
2026-03-02 19:11:00,68656.24,68656.24,68576.18,68644.01,17.75394,1218166.6638693
2026-03-02 19:12:00,68644.01,68735.47,68613.03,68729.07,14.75309,1013062.3518642
2026-03-02 19:13:00,68729.07,68729.07,68706.98,68707.59,7.195,494432.3156278
2026-03-02 19:14:00,68707.58,68752.46,68696.35,68745.59,8.00298,549947.6241424
2026-03-02 19:15:00,68745.59,68781.27,68745.59,68763.92,5.84744,402106.6851394
2026-03-02 19:16:00,68763.92,68784.03,68743.51,68784.02,12.20827,839456.6024576
2026-03-02 19:17:00,68784.02,68910.38,68784.02,68887.31,30.4386,2096113.6517718
2026-03-02 19:18:00,68887.31,68887.31,68783.47,68849.41,9.66866,665483.7500476
2026-03-02 19:19:00,68849.41,68884.25,68825.74,68875.52,13.77211,948279.4998292
2026-03-02 19:20:00,68875.52,68875.52,68775.99,68833.92,21.65639,1490249.3135956
2026-03-02 19:21:00,68833.92,68869.99,68813.57,68856.78,16.4991,1135835.5194005
2026-03-02 19:22:00,68856.79,68873.29,68834.01,68840.2,13.0335,897372.4784962
2026-03-02 19:23:00,68840.2,68965.97,68838.01,68917.62,27.66687,1906796.7965572
2026-03-02 19:24:00,68917.61,68920.0,68846.0,68846.0,13.64714,940061.9238609
2026-03-02 19:25:00,68846.0,68887.0,68827.07,68887.0,9.8895,680938.6604363
2026-03-02 19:26:00,68887.0,68887.31,68835.78,68855.14,11.44038,787725.4739987
2026-03-02 19:27:00,68855.14,68855.14,68803.0,68823.99,10.84404,746361.9188905
2026-03-02 19:28:00,68823.99,68831.67,68809.69,68814.01,5.12989,353042.1694098
2026-03-02 19:29:00,68814.0,68844.0,68804.75,68824.0,8.36677,575803.0893367
2026-03-02 19:30:00,68824.0,68848.82,68803.01,68803.01,3.40765,234553.1566485
2026-03-02 19:31:00,68803.02,68809.91,68717.7,68768.82,30.40697,2090730.3217626
2026-03-02 19:32:00,68768.83,68822.03,68768.82,68808.59,11.98116,824334.6898242
2026-03-02 19:33:00,68808.59,68955.69,68803.35,68922.63,37.48168,2582180.7362545
2026-03-02 19:34:00,68922.64,68966.52,68881.1,68899.18,17.9641,1238033.3294634
2026-03-02 19:35:00,68899.18,68997.72,68899.18,68963.09,12.42584,857071.5346887
2026-03-02 19:36:00,68963.08,69049.32,68951.06,69017.42,14.61617,1008711.7850218
2026-03-02 19:37:00,69017.42,69017.42,68942.58,68959.17,12.13294,836843.2643196
2026-03-02 19:38:00,68959.16,68993.99,68959.16,68980.67,10.39113,716714.5855544
2026-03-02 19:39:00,68980.68,68988.41,68878.54,68878.54,11.39585,785665.0308753
2026-03-02 19:40:00,68878.55,68900.53,68817.2,68829.74,17.15409,1181167.219823
2026-03-02 19:41:00,68829.74,68858.39,68800.0,68832.69,10.66373,733932.5123868
2026-03-02 19:42:00,68832.7,68853.79,68818.81,68845.57,10.48544,721732.6211412
2026-03-02 19:43:00,68845.58,68845.58,68810.71,68810.71,3.64551,250898.7380435
2026-03-02 19:44:00,68810.72,68817.3,68782.87,68782.88,15.50723,1066855.3208459
2026-03-02 19:45:00,68782.88,68810.66,68782.87,68796.19,7.21463,496340.3364156
2026-03-02 19:46:00,68796.19,68796.19,68764.4,68775.04,6.57292,452112.5680307
2026-03-02 19:47:00,68775.03,68888.47,68775.03,68888.47,6.98063,480503.3492933
2026-03-02 19:48:00,68888.47,68893.3,68866.11,68870.07,1.50453,103631.9090472
2026-03-02 19:49:00,68870.08,68930.25,68854.39,68928.62,6.66193,458911.2329891
2026-03-02 19:50:00,68928.62,68928.62,68868.18,68887.49,5.84726,402772.9411712
2026-03-02 19:51:00,68887.5,68916.29,68868.42,68903.8,7.7019,530573.3386504
2026-03-02 19:52:00,68903.8,69008.21,68874.13,68948.38,27.36633,1886803.4733129
2026-03-02 19:53:00,68948.38,68973.5,68908.98,68909.44,15.00224,1034204.5804765
2026-03-02 19:54:00,68909.44,68966.6,68900.5,68939.19,16.68409,1150095.2370408
2026-03-02 19:55:00,68939.18,69012.82,68927.67,68959.53,20.46274,1411410.1439904
2026-03-02 19:56:00,68959.52,68960.93,68928.64,68943.56,9.74582,671893.6097028
2026-03-02 19:57:00,68943.55,68943.56,68918.0,68918.01,6.46714,445766.7217463
2026-03-02 19:58:00,68918.0,68951.46,68918.0,68937.6,4.00493,276064.4901685
2026-03-02 19:59:00,68937.61,68970.38,68937.6,68966.53,11.01396,759555.3154832
2026-03-02 20:00:00,68966.52,68972.33,68932.09,68933.54,12.85862,886572.1723667
2026-03-02 20:01:00,68933.54,69007.56,68933.53,68994.0,9.94512,686079.1461103
2026-03-02 20:02:00,68994.01,69191.62,68994.0,69189.4,24.21098,1673203.3119567
2026-03-02 20:03:00,69189.4,69209.71,69154.7,69178.08,16.48327,1140278.8304264
2026-03-02 20:04:00,69179.26,69179.27,69135.34,69140.28,48.19072,3332617.6475746
2026-03-02 20:05:00,69140.28,69154.51,69104.71,69127.37,18.52828,1280778.0049882
