timestamp,open,high,low,close,volume,quote_volume
2026-01-08 00:00:00,91364.16,91529.72,91072.16,91394.71,369.48198,33733553.4427764
2026-01-08 01:00:00,91394.7,91687.99,91300.0,91428.4,306.46699,28031823.6579681
2026-01-08 02:00:00,91428.39,91473.0,90764.0,90956.49,571.10105,52005839.7310229
2026-01-08 03:00:00,90956.5,91142.51,90616.36,90813.4,547.79189,49805724.0545918
2026-01-08 04:00:00,90813.4,91168.0,90700.0,91022.75,357.33917,32500747.0972737
2026-01-08 05:00:00,91022.74,91188.0,90786.14,90829.58,295.83835,26923217.4850373
2026-01-08 06:00:00,90829.58,90872.0,89897.01,89898.01,1360.25581,122847330.8286725
2026-01-08 07:00:00,89898.0,90588.0,89641.84,90548.02,1094.34311,98667869.0426226
2026-01-08 08:00:00,90548.02,90917.22,90155.05,90227.25,841.98085,76220655.8247902
2026-01-08 09:00:00,90227.25,90374.78,89956.0,90010.0,514.04982,46336423.8483364
2026-01-08 10:00:00,90009.99,90493.18,89777.25,90410.1,526.53398,47460887.4812777
2026-01-08 11:00:00,90409.61,90487.31,90022.26,90226.77,548.71612,49495321.9785403
2026-01-08 12:00:00,90226.77,90240.85,89781.96,89989.21,992.96975,89331003.8276578
2026-01-08 13:00:00,89989.2,90105.08,89861.59,89962.14,441.44929,39724364.6900747
2026-01-08 14:00:00,89962.14,90171.0,89311.0,90024.01,1521.76403,136559118.2526891
2026-01-08 15:00:00,90024.0,90847.52,89820.89,90781.57,1428.07575,129111709.5668539
2026-01-08 16:00:00,90781.57,90926.84,90312.89,90926.84,855.68064,77596380.1305596
2026-01-08 17:00:00,90926.84,91440.0,90842.0,91366.39,874.20589,79680065.7709655
2026-01-08 18:00:00,91366.39,91469.0,90952.0,91117.35,517.40477,47183644.867746
2026-01-08 19:00:00,91117.35,91333.0,90812.98,90937.41,409.298,37287326.5615819
2026-01-08 20:00:00,90937.42,90996.02,90568.11,90927.62,476.53275,43240646.0356227
2026-01-08 21:00:00,90927.63,91336.63,90917.7,91272.96,629.96765,57424581.7793647
2026-01-08 22:00:00,91272.96,91493.0,91033.11,91231.9,417.67218,38122503.3617799
2026-01-08 23:00:00,91231.89,91336.63,91046.87,91099.99,233.87135,21331761.8895825
2026-01-09 00:00:00,91100.0,91307.72,91058.7,91290.33,179.40576,16354337.0570272
2026-01-09 01:00:00,91290.34,91632.1,90850.0,91056.19,545.56598,49757577.7307238
2026-01-09 02:00:00,91056.2,91481.19,91023.0,91038.38,431.1021,39361586.4708474
2026-01-09 03:00:00,91038.39,91271.73,90941.44,91220.23,417.7946,38066193.8777675
2026-01-09 04:00:00,91220.24,91236.72,90933.3,91012.8,322.36121,29353402.4243937
2026-01-09 05:00:00,91012.81,91119.81,90882.71,91091.82,292.21625,26587701.3631291
2026-01-09 06:00:00,91091.82,91146.47,90989.29,91137.58,209.50276,19082406.0553164
2026-01-09 07:00:00,91137.58,91137.58,90738.34,90741.84,669.4759,60867731.2458857
2026-01-09 08:00:00,90741.85,90843.77,89694.66,90033.52,1141.88324,103108658.0050404
2026-01-09 09:00:00,90033.52,90481.2,90014.6,90338.46,507.45187,45801851.9417319
2026-01-09 10:00:00,90338.47,90558.01,90283.47,90485.87,396.79277,35907686.783534
2026-01-09 11:00:00,90485.87,90691.32,90404.21,90463.11,540.59585,48946728.4408636
2026-01-09 12:00:00,90463.12,90603.53,90235.13,90449.23,690.17113,62398997.6450537
2026-01-09 13:00:00,90449.22,90938.62,90405.15,90607.66,722.68305,65511120.5252976
2026-01-09 14:00:00,90607.66,90666.91,89940.0,90150.0,840.37741,75843407.6893101
2026-01-09 15:00:00,90150.01,92082.55,89850.0,91176.47,3441.12901,314155614.561941
2026-01-09 16:00:00,91176.48,91783.32,91175.79,91623.89,1143.47636,104597705.4900326
2026-01-09 17:00:00,91623.89,91680.41,91012.0,91422.23,688.89123,62978408.1295694
2026-01-09 18:00:00,91422.23,91507.82,90340.0,90820.31,551.14415,50051115.8092827
2026-01-09 19:00:00,90820.3,90820.3,90190.0,90332.15,578.57871,52340869.6058219
2026-01-09 20:00:00,90332.14,90580.62,90235.0,90303.36,313.31668,28319043.273391
2026-01-09 21:00:00,90303.37,90643.81,90113.87,90541.97,207.05117,18724258.0208172
2026-01-09 22:00:00,90541.98,90723.06,90353.91,90630.08,575.52178,52123146.8769888
2026-01-09 23:00:00,90630.08,90732.01,90604.58,90641.28,183.79042,16667631.1632815
2026-01-10 00:00:00,90641.27,90693.89,90527.99,90600.0,151.21516,13701902.3735503
2026-01-10 01:00:00,90600.0,90732.2,90587.0,90688.0,113.18366,10262272.4993034
2026-01-10 02:00:00,90688.0,90782.23,90607.02,90697.17,139.70054,12671912.5067068
2026-01-10 03:00:00,90697.17,90697.18,90554.26,90626.14,124.89032,11317068.7293415
2026-01-10 04:00:00,90626.15,90649.99,90408.23,90448.3,164.87324,14922512.9067777
2026-01-10 05:00:00,90448.3,90617.62,90431.45,90603.52,84.41081,7642878.7467008
2026-01-10 06:00:00,90603.52,90603.53,90474.35,90505.47,74.15884,6713244.117938
2026-01-10 07:00:00,90505.48,90682.7,90505.47,90678.5,168.18359,15241142.8896616
2026-01-10 08:00:00,90678.5,90773.33,90618.28,90661.95,288.33994,26152369.5182737
2026-01-10 09:00:00,90661.94,90768.97,90630.09,90768.96,158.69299,14392865.2923233
2026-01-10 10:00:00,90768.97,90832.0,90728.45,90828.0,126.67512,11499886.306009
2026-01-10 11:00:00,90828.0,90828.0,90708.25,90723.86,73.68827,6688778.3083441
2026-01-10 12:00:00,90723.87,90788.78,90665.75,90733.71,94.62022,8584820.7017594
